,Unnamed: 0,excel,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
5176,5176,5176,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:56,530,"Terex Safety Equipment (Thailand) Co., Ltd","Hi Vis Shirst #WORKIT #TEREXSE #Workshirt #PPE @terexses @TEREXSE pic.twitter.com/pLqUFqtcCP â at Terex Safety Equipment (Thailand) Co., Ltd","['#workit', '#terexse', '#workshirt', '#ppe']",[],1.21e+18,1.21e+18,KatyPhuri,Phuri_Katy,5,23,https://twitter.com/KatyPhuri/status/1256288933354147840,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1212967807941402625', 'username': 'KatyPhuri'}, {'user_id': '1212962197703278592', 'username': 'terexses'}, {'user_id': '1798764998', 'username': 'TEREXSE'}]",,,,,hi   vi   shirst   workit   terexs   workshirt   ppe   terex   safeti   equip   thailand   co   ltd  ,0
5241,5241,5241,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:44,530,," https://wap.business-standard.com/article/economy-policy/govt-relaxes-workplace-norms-for-firms-allowed-to-operate-during-lockdown-120050101449_1.html?utm_source=SEO&utm_medium=HDPÂ â¦
Government relaxes workplace norms for firms allowed to operate during lockdown.
#coronavirus #lockdownindia #workplace #Government #relax #firms #LockdownOnlyOption #LockdownTillMay17 #lockdownextension","['#coronavirus', '#lockdownindia', '#workplace', '#government', '#relax', '#firms', '#lockdownonlyoption', '#lockdowntillmay17', '#lockdownextension']",[],8.77e+17,8.77e+17,AtotalmessAnshu,Atotalmess,5,23,https://twitter.com/AtotalmessAnshu/status/1256285867259420680,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '877048312897064960', 'username': 'AtotalmessAnshu'}]",,,,,govern   relax   workplac   norm   firm   allow   oper   lockdown   coronaviru   lockdownindia   workplac   govern   relax   firm   lockdownonlyopt   lockdowntillmay   lockdownextens  ,-1
5264,5264,5264,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:42,530,Kolhapur Airport,"#AAI
#AAIKolhapurAirport
#AAICARES
AAI is exemplified with the commendable services provided by it to carry the mortal body of our soldier in flight AN32 fr Lucknow to his hometown Kolhapur amidst the lockdown period.
#workFromHub
@aairedwr @AAI_Official @MoCA_GoI @vikaskharage pic.twitter.com/NTLYHigoxd â at Kolhapur Airport","['#aai', '#aaikolhapurairport', '#aaicares', '#workfromhub']",[],1.19e+18,1.19e+18,APDKolhapur,Airport Director Kolhapur Airport,5,23,https://twitter.com/APDKolhapur/status/1256285270116352001,False,12,1,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1192321616543244288', 'username': 'APDKolhapur'}, {'user_id': '772748085286072321', 'username': 'aairedwr'}, {'user_id': '877832878830137345', 'username': 'AAI_Official'}, {'user_id': '3619207820', 'username': 'MoCA_GoI'}, {'user_id': '157027522', 'username': 'vikaskharage'}]",,,,,aai   aaikolhapurairport   aaicar   aai   exemplifi   commend   servic   provid   carri   mortal   bodi   soldier   flight   fr   lucknow   hometown   kolhapur   amidst   lockdown   period   workfromhub   kolhapur   airport  ,-1
5288,5288,5288,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:36,530,,"So Excited for 17 May, and to hear about the next lockdown period!! 

#MayDay2020 #coronavirus #Covid_19 #lockdown #LabourDay #WorkersDay #lockdownextension #à¤à¤¾à¤_à¤à¤¾à¤«à¤¿à¤°_à¤à¤¾à¤ #punerains #lockdownindia #1stMay #fridaymorning #Ramayana #TheKingEternalMonarch","['#mayday2020', '#coronavirus', '#covid_19', '#lockdown', '#labourday', '#workersday', '#lockdownextension', '#à¤à¤¾à¤_à¤à¤¾à¤«à¤¿à¤°_à¤à¤¾à¤', '#punerains', '#lockdownindia', '#1stmay', '#fridaymorning', '#ramayana', '#thekingeternalmonarch']",[],88676277.0,88676277.0,BipulNegi,Bipul Singh Negi,5,23,https://twitter.com/BipulNegi/status/1256283896871698433,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '88676277', 'username': 'BipulNegi'}]",,,,,excit   may   hear   next   lockdown   period   mayday   coronaviru   covid   lockdown   labourday   workersday   lockdownextens   punerain   lockdownindia   stmay   fridaymorn   ramayana   thekingeternalmonarch  ,-1
5342,5342,5342,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:26,530,,"#Covid_19 - Telecom & IPS companies should support #Lockdown3 by providing some relief to their customers as many have opted #WorkFromHome. 
@VodafoneIN @Airtel_Presence @reliancejio @tatadocomo @HathwayBrdband @Idea @rsprasad","['#covid_19', '#lockdown3', '#workfromhome']",[],236394531.0,236394531.0,darjihitesh,Hitesh Darji,5,23,https://twitter.com/darjihitesh/status/1256281299440095232,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '236394531', 'username': 'darjihitesh'}, {'user_id': '61180382', 'username': 'VodafoneIN'}, {'user_id': '103323813', 'username': 'Airtel_Presence'}, {'user_id': '929129743', 'username': 'reliancejio'}, {'user_id': '35028422', 'username': 'tatadocomo'}, {'user_id': '2215638181', 'username': 'HathwayBrdband'}, {'user_id': '51661882', 'username': 'Idea'}, {'user_id': '2222673457', 'username': 'rsprasad'}]",,,,,covid   telecom   ip   compani   support   lockdown   provid   relief   custom   mani   opt   workfromhom  ,-1
5397,5397,5397,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:18,530,,"As India extends #lockdown #Worklifeindia team @suhail_haleem @MedhaviArora @Tulika_B @MidhatHasani delves in Indiaâs hinterland! We talk about Indiaâs farmers & food security with @_YogendraYadav, Chhavvi @VillageSoda, @Ajayvirjakhar! Podcast : ð§ ðð» https://www.bbc.co.uk/sounds/play/w3cszvglÂ â¦ pic.twitter.com/XhVKhyp0DA","['#lockdown', '#worklifeindia']",[],17705993.0,17705993.0,devinaguptanews,devinagupta,5,23,https://twitter.com/devinaguptanews/status/1256279403002130432,False,7,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '17705993', 'username': 'devinaguptanews'}, {'user_id': '103903861', 'username': 'suhail_haleem'}, {'user_id': '886348597', 'username': 'MedhaviArora'}, {'user_id': '2204291202', 'username': 'Tulika_B'}, {'user_id': '4455237372', 'username': 'MidhatHasani'}, {'user_id': '1317076194', 'username': '_YogendraYadav'}, {'user_id': '174251974', 'username': 'VillageSoda'}, {'user_id': '199069043', 'username': 'Ajayvirjakhar'}]",,,,,india   extend   lockdown   worklifeindia   team   delf   india   hinterland   talk   india   farmer   food   secur   chhavvi   podcast  ,1
2272,2272,2272,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:05,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VPsbHHLap/?igshid=dy1d5pf6g2vxÂ â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,23,https://twitter.com/ED24group/status/1253376921582387200,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2275,2275,2275,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:04,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VPnrGnLVB/?igshid=9fo66kl6evuhÂ â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,23,https://twitter.com/ED24group/status/1253376757828407297,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2277,2277,2277,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:04,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VPjXAH8_9/?igshid=yntw26qsd4v6Â â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,23,https://twitter.com/ED24group/status/1253376609551253504,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2286,2286,2286,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:02,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VPaz1HolG/?igshid=1cmi1j4jso1bdÂ â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,23,https://twitter.com/ED24group/status/1253376312925917185,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2294,2294,2294,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:02,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VPUr4n2pp/?igshid=wuuetc3tfdozÂ â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,23,https://twitter.com/ED24group/status/1253376107597844480,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2302,2302,2302,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:00,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VPLd1nSvg/?igshid=h4mqpkwg5kndÂ â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,23,https://twitter.com/ED24group/status/1253375788193325058,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2309,2309,2309,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 22:59,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VPFYgn2qD/?igshid=1bcxs3zq64exrÂ â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,22,https://twitter.com/ED24group/status/1253375576511045636,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2314,2314,2314,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 22:59,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VO_eeHMl1/?igshid=tf7oo4d4il14Â â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,22,https://twitter.com/ED24group/status/1253375374894956544,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2324,2324,2324,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 22:57,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VOzWHndEJ/?igshid=o2mtcmzbcdjvÂ â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,22,https://twitter.com/ED24group/status/1253374958794874880,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2272,2272,2272,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:05,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VPsbHHLap/?igshid=dy1d5pf6g2vxÂ â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,23,https://twitter.com/ED24group/status/1253376921582387200,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
2275,2275,2275,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:04,530,,"Lockdown Learning-Unlock your word power

#lockdown #lockdown2020 #learning #learnsomethingnew #learnenglish #learning_english #learningeveryday #learningathome #education #spokenenglish #stayhome #staysafeâ¦  https://www.instagram.com/p/B_VPnrGnLVB/?igshid=9fo66kl6evuhÂ â¦","['#lockdown', '#lockdown2020', '#learning', '#learnsomethingnew', '#learnenglish', '#learning_english', '#learningeveryday', '#learningathome', '#education', '#spokenenglish', '#stayhome', '#staysafe']",[],919263685.0,919263685.0,ED24group,ED24,4,23,https://twitter.com/ED24group/status/1253376757828407297,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '919263685', 'username': 'ED24group'}]",,,,,lockdown   learn   unlock   word   power   lockdown   lockdown   learn   learnsomethingnew   learnenglish   learn   english   learningeveryday   learningathom   educ   spokenenglish   stayhom   staysaf  ,-1
