,emo,labels,sentiment,text,tweet_id,normalized_text
5481,,0,,lmao I`ve never met anyone who liked caramel this much,,lmao   never   anyon   like   caramel   much  
5483,,0,,Movie and popcorn time,,movi   popcorn   time  
5484,,0,,"Interesting people like you should never be bored, Tooshers.",,interest   peopl   like   never   bore   toosher  
5486,,0,,Naw forget it then. I will only if u take them,,naw   forget   u   take  
5488,,0,,I`m at work,,work  
5490,,0,,and before i crash Grilled Chicken breast w/ reefried beans  Gnite Twitties,,crash   grill   chicken   breast   reefri   bean   gnite   twitti  
5494,,0,,city in a bittt.,,citi   bittt  
5497,,0,,About to dye my hair and do my nails,,dye   hair   nail  
5498,,0,,learning french  funy school-day today  don`t be mad about english :*:*,,learn   french   funi   school   today   mad   english  
5499,,0,,Dyed my hair. .'back to black',,dy   hair   back   black  
5500,,0,,making mother`s day gift,,make   mother   day   gift  
5502,,0,,me too! i don`t know why every time i listen to it i start to cry!,,know   everi   time   listen   start   cri  
5513,,0,,"the signal that makes your internet 'go' is pretty bad  getting a tech out will get that fixed up, though!",,signal   make   internet   pretti   get   tech   fix   though  
5516,,0,,it was only announced in the last few days. Due to cancer I think,,announc   last   day   due   cancer   think  
5518,,0,,"Room is clean, now it`s time for breakfast",,room   clean   time   breakfast  
5519,,0,,well here i go off to work,,well   go   work  
5521,,0,,Lots of things Nico. Gud news: I have a job Bad news: Its in the middle of nowhere. Got my phone 4 twitter but cnt play videos.,,lot   th   nico   gud   news   job   bad   news   middl   nowher   got   phone   twitter   cnt   play   video  
5525,,0,,my blog is now updated,,blog   updat  
5526,,0,,"A bunny was eating my moms plants. Naturally, she started shooting. No more bunny.",,bunni   eat   mom   plant   natur   start   shoot   bunni  
5527,,0,,I will be sending it to you when I get my first check if I make enough lol I have only worked like 8 hours so far,,send   first   check   make   enough   work   like   hour   far  
5528,,0,,But he got to do it with Effy!,,got   effi  
5531,,0,,_H ok so who do you know on Daisy of Love? And have you seen it yet. oh lord,,h   know   daisi   love   seen   yet   lord  
5534,,0,,I was kiddin` with you. Shy is not a word i`d use to describe me,,kiddin   shi   word   describ  
5536,,0,,"AC is broke at the house. waiting to get an estimate on timeframe to repair. on the bright side, gonna join CoLab this week.",,ac   broke   hous   wait   get   estim   timefram   repair   bright   side   gon   na   join   colab   week  
5538,,0,,Wee are going to the movies tonight to see Wolverine,,wee   go   movi   tonight   see   wolverin  
5539,,0,,wants chocolate milkkk,,want   chocol   milkkk  
5541,,0,,Equations and graphs,,equat   graph  
5545,,0,,20 John:,,john  
5552,,0,,"I was just watching some cartoons as I haven`t in years when I was eating my breakfast, the programs have changed",,watch   cartoon   year   eat   breakfast   program   chang  
5557,,0,,"that`s what i did with my other friends dati e. i could totally do that.  Lian, Eina, Gelli, you, Zero & Francis. we`ll fit!",,friend   dati   could   total   lian   eina   gelli   zero   franci  
5568,,0,,"In 24hrs time I will be at uni waiting to start my 1st exam, scary. I am working hard this morning though, and feeling ok about it atm",,hr   time   wait   start   st   exam   scari   work   hard   morn   though   feel   atm  
5569,,0,,my name too,,name  
5572,,0,,"Gone up to 8mm on my plug. Help, this is where I said I`d go maximum and I still want to stretch it more...",,gone   mm   plug   help   said   go   maximum   still   want   stretch  
5573,,0,,"You know you`re up too late when the TCU nightly scan starts! Oh well, I graduated today",,know   late   tcu   nightli   scan   start   oh   well   graduat   today  
5575,,0,,night boyssss,,night   boy  
5576,,0,,I should be in NYC right now with some of my favorite people but instead I am stuck in RI.,,nyc   right   favorit   peopl   instead   stuck   ri  
5578,,0,,why don`t u use twitpic? none of ur pics show up on my phone,,use   twit   none   ur      show   phone  
5579,,0,,haha maybe someday I will be your publicist! that`s what i am going to school for,,haha   mayb   someday   publicist   go   school  
5580,,0,,"w00t, have a red wine now",,wt   red   wine  
5586,,0,,"im disgusted as well and baron, spelling lessons homie!! haha it`s 'effort' and 'team' r u shwasty? shloshed?  i love you",,disgust   well   baron   spell   lesson   homi   haha   effort   team   u   shwasti   shlosh   love  
5587,,0,,dang ya`ll mothers day already. goodnight twitter world. i start shooting monday.,,dang   mother   alreadi   goodnight   twitter   world   start   shoot   monday  
5590,,0,,I`ve heard that. 2 of my sons have seen it and one wants to see it again. I can`t wait to get there,,heard   son   seen   want   see   wait   get  
5592,,0,,Thinking my drink is watered down but hey its free,,think   drink   water   hey   free  
5593,,0,,Super pumped to do the 'Relay for Life' tonite. I am walking in honor of my sweet Grandpa `06 and my Uncle Howard who past just yesterday,,super   pump   relay   life   tonit   walk   honor   sweet   grandpa   uncl   howard   past   yesterday  
5596,,0,,"I don`t know, I noticed that happens to me sometimes too.",,know   notic   happen   sometim  
5597,,0,,_baby  your not talking about your obsession with me right???,,babi   talk   obsess   right  
5605,,0,,- Gig was awesome! Am exahausted and so dont want to revise  Boo Hoo!,,gig   awesom   exahaust   dont   want   revis   boo   hoo  
5608,,0,,woops! I only just realized my DMs to you are not going through,,woop   realiz   dm   go  
5610,,0,,you are a very naughty woman - we sooo have to meet!,,naughti   woman   sooo   meet  
5612,,0,,i believe only my black personality can explain how i feel... that boyfrann of mines gots me sprung,,believ   black   person   explain   feel   boyfrann   mine   got   sprung  
5614,,0,,"It happened to me the other day (customer asked me to ship to her work address), I sent her another one",,happen   custom   ask   ship   work   address   sent   anoth   one  
5617,,0,,"gtg now, listen to cobra`s new song @ their myspace, ttyl  santi <3",,listen   cobra   new   song   myspac   ttyl   santi  
5622,,0,,big hair rock day today me thinks  here I go again to start xxxxx ? http://blip.fm/~5z4p7,,hair   rock   today   think   start   xxxxx   http   blip   zp  
5623,,0,,"Me to, oh well maybe one day",,well   mayb   day  
5625,,0,,ONLINE!,,onlin  
5632,,0,,is seventeen today  and is trekking from chorleywood to see    and  in cambridge,,seventeen   today   trek   chorleywood   see   cambridg  
5633,,0,,alright alright! I will be tuning in and taking notes - remember what I said before (got a spot? raising my handz - both,,alright   alright   tune   take   note   rememb   said   spot   rais   handz  
5634,,0,,If it makes you feel any better.. My Saturday night is lame as well. I heart you,,make   feel   better   saturday   night   lame   well   heart  
5635,,0,,just spent all day putting up a trampoline but is now too tired to use it...  it is very cool though!!,,spent   day   put   trampolin   tire   use   cool   though  
5638,,0,,I have to figure out how this works!! I don`t get it  Hope you`re doing well!!!,,figur   work   hope   well  
5642,,0,,say hi to Kimba for me,,kimba  
5643,,0,,"hahaha maybe it was certain groups of juniors.  hello, and what are you doing in Korea? We`re all over the world!",,hahaha   mayb   certain   group   junior   hello   korea   world  
5646,,0,,wow! party! my new life! it is awesome! no more girlfriends they just create tons of drama! babes at a party is the way to go!  just w ...,,parti   new   life   awesom   girlfriend   creat   ton   drama   babe   parti  
5647,,0,,thanks. but it IS seriuosly my back up plan,,thank   seriuosli   back   plan  
5648,,0,,don`t cut yourself!!,,cut  
5653,,0,,can only walk on streets as am in london town....no fields,,walk   street   london   town   field  
5655,,0,,Whatever. Workweek`s over. Time to go play with new phone. Sim card didn`t transfer contacts list,,whatev   workweek   time   go   play   phone   sim   card   transfer   contact   list  
5657,,0,,Screw it I`m going shopping. I`ll be back by like 3 anyway and then I`ll do hard core revision,,screw   go   shop   back   like   anyway   hard   core   revis  
5659,,0,,oh no  this week is just a bad one for everyone. i love you & your pretty face & youre going to do fantastic in concert tonight,,week   bad   everyon   love   pretti   face   your   go   fantast   concert   tonight  
5661,,0,,_matta take my 'how well do you know me' quiz!! i made one the other day... no one took it yet  i put pics from yday on fb ****,,matta   take   well   know   quiz   made   one   took   yet   put      yday   fb  
5662,,0,,Hey we were at Tallebudgera Creek at 5pm.....visiting Anita`s special tree........could have almost bumped into you,,hey   tallebudgera   creek   pm   visit   anita   special   tree   could   almost   bump  
5663,,0,,You forgot moi  #twpp,,forgot   twpp  
5668,,0,,Nope  Neither of our ladies are on today.,,nope   neither   ladi   today  
5671,,0,,Hi there all! Can`t stay to long have to go to work soon,,hi   stay   long   go   work   soon  
5673,,0,,damnnn. training starts  at 11. but that would have been cool. next timeee,,damnnn   train   start   would   cool   next   timee  
5675,,0,,i love him..i hate him..i loved him yesterday...ill hate him tomorrow....**** im confused,,love   hate   love   yesterday   hate   tomorrow   confus  
5676,,0,,Just got booked my ticket to athens,,book   ticket   athen  
5677,,0,,Not sure yet... they said we`ll see,,sure   said   see  
5682,,0,,I`m ACTUALLY on Skype but ssshh don`t tell anyone.,,actual   skype   ssshh   tell   anyon  
5686,,0,,yeah....but I finish go home get changed etc etc then im off again,,yeah   finish   home   chang   etc  
5693,,0,,i don`t know the guys on radio disney have so much energy. i wouldn`t be able to do it  <3,,know   guy   radio   disney   much   energi   abl  
5694,,0,,"I was in row P, but i tried to run down to the front in Corrupted and  i could see you singing away",,p   tri   run   front   corrupt   could   s   away  
5695,,0,,.. did you have to bust a cap? tell me you had to bust a cap for Jesus!,,bust   cap   tell   bust   cap   jesu  
5697,,0,,Im kinda bored anyone else I think ill listen to some hip hop its pretty good you should check it out ww,,im   kinda   bore   anyon   els   think   listen   hop   pretti   good   check   ww  
5698,,0,,"I Can`t do 30 minutes of Treadmill  but done 30 minutes for today already, gonna do 20 minutes more",,minut   treadmil   done   minut   today   alreadi   gon   na   minut  
5700,,0,,not really  Just have to install OS X on a harddrive and get it to boot on schools iMacs.,,realli   instal   o   x   harddriv   get   boot   school   imac  
5703,,0,,Kevin can`t leave work until 2,,kevin   leav   work  
5704,,0,,2nd period studyhall + remembered my ipod = music time!,,nd   period   studyhal   rememb   ipod   music   time  
5708,,0,,Watching cartoons.....,,watch   cartoon  
5709,,0,,no not that expensive  windows or linux,,expens   window   linux  
5710,,0,,"it did, i didnt really watch it haha",,didnt   realli   watch   haha  
5711,,0,,Definitley Miley,,definitley   miley  
5714,,0,,Tell my work to give me two days off in a row! Stat! I`m full time I`m supposed to have priority,,tell   work   give   two   day   row   stat   full   time   suppos   prioriti  
5715,,0,,He`s a mess. But iLove him,,mess   ilov  
5718,,0,,"something for you is on its way in the mail to your PJ address, just fyi",,someth   way   mail   pj   address   fyi  
5719,,0,,Planning to run riot in Luton today! BA HAA!  Not reeeally  where`s the library in this (****) town though?,,plan   run   riot   luton   today   ba   haa   reeealli   librari   town   though  
5724,,0,,"it is far from downtown, 30-40 minutes or so  and they do have veggie burgers",,far   downtown   minut   veggi   burger  
5726,,0,,"Whether that`s good or bad, I can`t disagree with you there.",,whether   good   bad   disagre  
5727,,0,,"I`d respond, if I were going",,respond   go  
5728,,0,,awake from the nap,,awak   nap  
5732,,0,,128 days till beyonce,,day   till   beyonc  
5734,,0,,almost everyone can suck my **** right about now. ive had it up to here with people **** me over !,,almost   everyon   suck   right   peopl  
5737,,0,,"I get so tired all of a sudden.  , nicole told me you say `Hi` aww she was so enthusiastic  hi paul",,tire   sudden   nicol   told   hi   enthusiast   paul  
5739,,0,,":o Wow only just found out new xbox is called xbox720 , how did i not no im a geek ...",,wow   found   new   xbox   call   xbox   im   geek  
